IDs	size (bp)	RNA-seq	Genome
PgCP_00136664	1175	1174	0
PgCP_00136665	1397	1396	0
PgCP_00136666	3709	3709	0
PgCP_00136667	3946	3946	0
PgCP_00136668	3674	3674	0
PgCP_00136669	3437	3437	0
PgCP_00136711	1968	1968	0
PgCP_00136712	1979	1979	0
PgCP_00136713	2476	2476	0
PgCP_00136714	1678	1678	0
PgCP_00136671	1329	1329	0
PgCP_00136715	2254	2254	0
PgCP_00136716	2254	2254	0
PgCP_00136717	1521	1521	0
PgCP_00136718	1566	1566	0
PgCP_00136719	1534	1534	0
PgCP_00136720	1576	1576	0
PgCP_00136721	1590	1590	0
PgCP_00136722	1562	1562	0
PgCP_00136723	1543	1543	0
PgCP_00136724	1543	1543	0
PgCP_00136725	1584	1584	0
PgCP_00136673	1598	1598	0
PgCP_00136674	1711	1711	0
PgCP_00136675	2154	2154	0
PgCP_00136676	2083	2083	0
PgCP_00136677	1815	1815	0
PgCP_00136678	1079	1079	0
PgCP_00136679	1284	1284	0
PgCP_00136680	1118	1118	0
PgCP_00136681	2046	2046	0
PgCP_00136682	1609	1609	0
PgCP_00136683	2854	2854	0
PgCP_00136684	4070	4070	0
PgCP_00136685	2742	2742	0
PgCP_00136686	1952	1952	0
PgCP_00136687	1499	1499	0
PgCP_00136688	2535	2535	0
PgCP_00136689	3247	3247	0
PgCP_00136690	1443	1443	0
PgCP_00136691	1391	1391	0
PgCP_00136692	2037	2037	0
PgCP_00136693	2074	2074	0
PgCP_00136694	1467	1467	0
PgCP_00136695	1317	1316	0
PgCP_00136730	2740	2740	0
PgCP_00136731	3608	3608	0
PgCP_00136732	2509	2509	0
PgCP_00136733	2967	2967	0
PgCP_00136734	2601	2601	0
PgCP_00136735	3776	3776	0
PgCP_00136736	2603	2603	0
PgCP_00136737	4184	4184	0
PgCP_00136738	4201	4201	0
PgCP_00136739	4179	4179	0
PgCP_00136740	3186	3186	0
PgCP_00136741	3409	3409	0
PgCP_00136742	2393	2393	0
PgCP_00136743	3442	3442	0
PgCP_00136744	3112	3112	0
PgCP_00136745	2768	2768	0
PgCP_00136746	2597	2597	0
PgCP_00136747	3647	3647	0
PgCP_00136748	2841	2841	0
PgCP_00136749	2570	2570	0
PgCP_00136750	2661	2661	0
PgCP_00136751	3628	3628	0
PgCP_00136752	2787	2787	0
PgCP_00136753	2841	2841	0
PgCP_00136754	3454	3454	0
PgCP_00136755	3444	3444	0
PgCP_00136756	3750	3750	0
PgCP_00136757	2060	2060	0
PgCP_00136758	1929	1929	0
PgCP_00136759	3668	3668	0
PgCP_00136760	3102	3102	0
PgCP_00136761	2984	2984	0
PgCP_00136762	3555	3555	0
PgCP_00136763	1937	1937	0
PgCP_00136764	2432	2432	0
PgCP_00136765	2470	2470	0
PgCP_00136766	2055	2055	0
PgCP_00136767	1841	1841	0
PgCP_00136795	1415	1415	0
PgCP_00136796	1640	1640	0
PgCP_00136797	1846	1846	0
PgCP_00136798	1180	1180	0
PgCP_00136799	2884	2884	0
PgCP_00136800	3508	3508	0
PgCP_00136801	713	713	0
PgCP_00136768	1792	1792	0
PgCP_00136769	2362	2362	0
PgCP_00136770	1052	1052	0
PgCP_00136802	1415	1415	0
PgCP_00136822	1794	1794	0
PgCP_00136776	2047	2047	0
PgCP_00136777	2433	2433	0
PgCP_00136778	3883	3883	0
PgCP_00136779	1568	1568	0
PgCP_00136780	3797	3797	0
PgCP_00136781	1927	1927	0
PgCP_00136782	2705	2705	0
PgCP_00136783	2593	2593	0
PgCP_00136784	2643	2643	0
PgCP_00136785	2852	2852	0
PgCP_00136786	2823	2823	0
PgCP_00136787	2245	2245	0
PgCP_00136788	3032	3032	0
PgCP_00136790	2817	2817	0
PgCP_00136791	2682	2682	0
PgCP_00136806	1308	1308	0
PgCP_00136807	1168	1168	0
PgCP_00136808	1173	1173	0
PgCP_00136809	1464	1464	0
PgCP_00136792	1630	1630	0
PgCP_00136813	1377	1377	0
PgCP_00136814	847	846	0
PgCP_00136815	2385	2385	0
PgCP_00136816	2063	2063	0
PgCP_00136817	2056	2056	0
PgCP_00136818	2173	2173	0
PgCP_00136819	3141	3141	0
PgCP_00136820	1275	1275	0
PgCP_00136825	616	616	0
PgCP_00136826	2137	2137	0
PgCP_00136831	1164	1164	0
PgCP_00136829	1811	1811	0
PgCP_00136827	1668	1668	0
PgCP_00136828	6453	6453	0
PgCP_00136830	1276	1276	0
PgCP_00136833	2345	2345	0
PgCP_00136834	2321	2321	0
PgCP_00136835	2292	2292	0
PgCP_00136836	2483	2483	0
PgCP_00136837	2378	2378	0
PgCP_00136838	2047	2047	0
PgCP_00136840	3969	3969	0
PgCP_00136841	3973	3973	0
PgCP_00136842	2999	2999	0
PgCP_00136843	2220	2220	0
PgCP_00136844	2732	2732	0
PgCP_00136845	3389	3389	0
PgCP_00136846	2806	2806	0
PgCP_00136847	2350	2350	0
PgCP_00136848	2622	2622	0
PgCP_00136849	2605	2605	0
PgCP_00136850	2215	2215	0
PgCP_00136851	2363	2363	0
PgCP_00136852	2386	2386	0
PgCP_00136853	1713	1713	0
PgCP_00136854	1988	1988	0
PgCP_00136855	2098	2098	0
PgCP_00136856	2421	2421	0
PgCP_00136857	2109	2109	0
PgCP_00136858	2296	2296	0
PgCP_00136859	2761	2761	0
PgCP_00136860	1203	1203	0
PgCP_00136861	2393	2393	0
PgCP_00136862	2966	2966	0
PgCP_00136863	1621	1621	0
PgCP_00136864	808	808	0
PgCP_00136865	1001	1001	0
PgCP_00136876	3531	3531	0
PgCP_00136866	1193	1193	0
PgCP_00136867	1182	1182	0
PgCP_00136868	2767	2767	0
PgCP_00136869	3038	3038	0
PgCP_00136870	2602	2602	0
PgCP_00136871	3182	3182	0
PgCP_00136872	3200	3200	0
PgCP_00136873	2482	2482	0
PgCP_00136874	1718	1718	0
PgCP_00136875	2764	2764	0
PgCP_00136879	2982	2982	0
PgCP_00136880	3011	3011	0
PgCP_00136881	2981	2981	0
PgCP_00136882	3013	3013	0
PgCP_00136883	2976	2976	0
PgCP_00136884	1789	1789	0
PgCP_00136890	620	620	0
PgCP_00136885	566	566	0
PgCP_00136886	1716	1716	0
PgCP_00136891	2203	2203	0
PgCP_00136911	1152	1152	0
PgCP_00136908	2424	2424	0
PgCP_00136913	2047	2047	0
PgCP_00136896	1993	1993	0
PgCP_00136910	1764	1764	0
PgCP_00136897	1975	1975	0
PgCP_00136898	2229	2229	0
PgCP_00136899	1302	1302	0
PgCP_00136900	2606	2606	0
PgCP_00136915	1946	1946	0
PgCP_00136901	1793	1793	0
PgCP_00136902	1793	1793	0
PgCP_00136903	1793	1793	0
PgCP_00136904	1774	1774	0
PgCP_00136905	1752	1752	0
PgCP_00136906	1752	1752	0
PgCP_00136907	1500	1500	0
PgCP_00136916	553	553	0
PgCP_00136918	973	973	0
PgCP_00136919	1021	1021	0
PgCP_00136920	1005	1005	0
PgCP_00136921	702	702	0
PgCP_00136922	1032	1032	0
PgCP_00136924	1034	1034	0
PgCP_00136925	708	708	0
PgCP_00136933	921	921	0
PgCP_00136935	333	333	0
PgCP_00136936	236	236	0
PgCP_00136937	835	835	0
PgCP_00136938	3022	3022	0
PgCP_00136952	3462	3462	0
PgCP_00136953	3229	3229	0
PgCP_00136954	2881	2881	0
PgCP_00136955	2189	2189	0
PgCP_00136956	2311	2311	0
PgCP_00136957	2544	2544	0
PgCP_00136958	2892	2892	0
PgCP_00136959	3125	3125	0
PgCP_00136960	2568	2568	0
PgCP_00136961	2690	2690	0
PgCP_00136962	980	980	0
PgCP_00136963	1617	1617	0
PgCP_00136945	2839	2839	0
PgCP_00136946	3051	3051	0
PgCP_00136947	3441	3441	0
PgCP_00136948	3210	3210	0
PgCP_00136949	3407	3407	0
PgCP_00136950	3119	3119	0
PgCP_00136951	3619	3619	0
PgCP_00136964	2005	2005	0
PgCP_00136965	3275	3275	0
PgCP_00136966	3104	3104	0
PgCP_00136967	2323	2323	0
PgCP_00137013	1883	1883	0
PgCP_00136983	1123	1123	0
PgCP_00136968	2116	2116	0
PgCP_00136969	1684	1684	0
PgCP_00136970	1646	1646	0
PgCP_00136984	4115	4114	0
PgCP_00136985	2597	2597	0
PgCP_00137014	1612	1612	0
PgCP_00136972	1616	1616	0
PgCP_00136973	2921	2921	0
PgCP_00136974	1819	1819	0
PgCP_00136975	1878	1878	0
PgCP_00136976	1035	1035	0
PgCP_00136979	2634	2634	0
PgCP_00136980	2781	2781	0
PgCP_00136981	2612	2612	0
PgCP_00136996	913	913	0
PgCP_00136997	1504	1503	0
PgCP_00136998	1790	1790	0
PgCP_00136999	1746	1746	0
PgCP_00137000	1477	1477	0
PgCP_00137001	1110	1110	0
PgCP_00137002	1450	1450	0
PgCP_00137003	2927	2927	0
PgCP_00137004	2916	2916	0
PgCP_00137005	2978	2978	0
PgCP_00137006	1301	1301	0
PgCP_00137007	1410	1410	0
PgCP_00137008	971	971	0
PgCP_00137009	2580	2580	0
PgCP_00136982	2039	2039	0
PgCP_00137010	1545	1545	0
PgCP_00137015	1120	1120	0
PgCP_00137011	1381	1381	0
PgCP_00137012	1385	1385	0
PgCP_00137020	3957	3957	0
PgCP_00137021	3911	3911	0
PgCP_00137031	3923	3923	0
PgCP_00137022	3690	3690	0
PgCP_00137032	2204	2204	0
PgCP_00137033	2165	2165	0
PgCP_00137034	3493	3493	0
PgCP_00137035	3493	3493	0
PgCP_00137036	3532	3532	0
PgCP_00137037	3532	3532	0
PgCP_00137038	3528	3528	0
PgCP_00137039	3563	3563	0
PgCP_00137040	3532	3532	0
PgCP_00137041	3493	3493	0
PgCP_00137042	4037	4037	0
PgCP_00137043	4000	4000	0
PgCP_00137023	819	819	0
PgCP_00137024	812	812	0
PgCP_00137025	1922	1922	0
PgCP_00137026	1237	1237	0
PgCP_00137044	1516	1516	0
PgCP_00137045	1362	1362	0
PgCP_00137046	1340	1340	0
PgCP_00137047	1477	1477	0
PgCP_00137048	1497	1497	0
PgCP_00137027	4846	4846	0
PgCP_00137028	4837	4837	0
PgCP_00137029	4618	4618	0
PgCP_00137030	4627	4627	0
PgCP_00137059	3013	3013	0
PgCP_00137060	2272	2272	0
PgCP_00137061	2321	2321	0
PgCP_00137062	2729	2729	0
PgCP_00137050	5609	5609	0
PgCP_00137051	1677	1677	0
PgCP_00137063	4065	4065	0
PgCP_00137052	3626	3626	0
PgCP_00137053	3774	3774	0
PgCP_00137054	3535	3535	0
PgCP_00137055	3066	3066	0
PgCP_00137058	3523	3523	0
PgCP_00137064	1359	1359	0
PgCP_00137066	787	787	0
PgCP_00137067	803	803	0
PgCP_00137087	644	644	0
PgCP_00137069	1359	1359	0
PgCP_00137090	1349	1349	0
PgCP_00137085	1826	1826	0
PgCP_00137086	1774	1774	0
PgCP_00137070	924	924	0
PgCP_00137071	654	654	0
PgCP_00137072	1293	1293	0
PgCP_00137073	1563	1563	0
PgCP_00137077	1782	1782	0
PgCP_00137078	2108	2108	0
PgCP_00137079	1360	1360	0
PgCP_00137091	2044	2044	0
PgCP_00137092	764	764	0
PgCP_00137094	1210	1210	0
PgCP_00137095	1227	1227	0
PgCP_00137115	1833	1833	0
PgCP_00137096	948	948	0
PgCP_00137097	948	948	0
PgCP_00137109	1843	1843	0
PgCP_00137116	2104	2104	0
PgCP_00137110	1188	1188	0
PgCP_00137099	3839	3839	0
PgCP_00137100	4669	4669	0
PgCP_00137101	4537	4537	0
PgCP_00137102	4038	4038	0
PgCP_00137103	2559	2559	0
PgCP_00137104	766	766	0
PgCP_00137105	3594	3594	0
PgCP_00137117	1132	1132	0
PgCP_00137106	440	440	0
PgCP_00137107	757	757	0
PgCP_00137108	980	980	0
PgCP_00137113	2927	2927	0
PgCP_00137114	3061	3061	0
PgCP_00137118	2391	2391	0
PgCP_00137119	1165	1165	0
PgCP_00137120	670	670	0
PgCP_00137121	1067	1067	0
PgCP_00137122	3289	3289	0
PgCP_00137124	591	591	0
PgCP_00137125	1245	1245	0
PgCP_00137123	1269	1269	0
PgCP_00137126	1380	1380	0
PgCP_00137127	2018	2018	0
PgCP_00137128	3171	3171	0
PgCP_00137129	3308	3308	0
PgCP_00137130	1700	1700	0
PgCP_00137135	1728	1728	0
PgCP_00137131	1192	1192	0
PgCP_00137132	3668	3668	0
PgCP_00137133	3594	3594	0
PgCP_00137134	3689	3689	0
PgCP_00137136	2702	2702	0
PgCP_00137137	2429	2429	0
PgCP_00137138	667	667	0
PgCP_00137139	779	779	0
PgCP_00137140	867	867	0
PgCP_00137141	1990	1990	0
PgCP_00137142	1981	1981	0
PgCP_00137143	2693	2693	0
PgCP_00137144	2095	2095	0
PgCP_00137145	2236	2236	0
PgCP_00137146	1024	1024	0
PgCP_00137147	773	773	0
PgCP_00137148	4179	4179	0
PgCP_00137149	1498	1498	0
PgCP_00137150	816	816	0
PgCP_00137151	1959	1959	0
PgCP_00137153	442	442	0
PgCP_00137154	3239	3239	0
PgCP_00137155	2707	2707	0
PgCP_00137156	2802	2802	0
PgCP_00137157	2851	2851	0
PgCP_00137158	2563	2563	0
PgCP_00137159	2377	2377	0
PgCP_00137160	4059	4059	0
PgCP_00137161	3759	3759	0
PgCP_00137162	2650	2650	0
PgCP_00137179	1863	1863	0
PgCP_00137180	1831	1831	0
PgCP_00137163	2097	2097	0
PgCP_00137171	616	616	0
PgCP_00137172	1989	1989	0
PgCP_00137173	819	819	0
PgCP_00137174	902	902	0
PgCP_00137175	852	852	0
PgCP_00137176	2260	2260	0
PgCP_00137177	2357	2357	0
PgCP_00137181	1296	1296	0
PgCP_00137178	1680	1680	0
PgCP_00137192	2159	2159	0
PgCP_00137193	1465	1465	0
PgCP_00137194	809	809	0
PgCP_00137195	668	668	0
PgCP_00137196	625	625	0
PgCP_00137197	715	715	0
PgCP_00137189	2160	2160	0
PgCP_00137190	2109	2109	0
PgCP_00137191	3678	3678	0
PgCP_00137203	4532	4532	0
PgCP_00137198	2709	2709	0
PgCP_00137199	720	720	0
PgCP_00137200	852	852	0
PgCP_00137201	1845	1845	0
PgCP_00137202	969	969	0
PgCP_00137204	702	702	0
PgCP_00137210	846	846	0
PgCP_00137211	1100	1100	0
PgCP_00137208	393	393	0
PgCP_00137205	4745	4745	0
PgCP_00137206	4469	4469	0
PgCP_00137207	1098	1098	0
PgCP_00137234	3957	3957	0
PgCP_00137213	1965	1965	0
PgCP_00137235	1731	1731	0
PgCP_00137236	1806	1806	0
PgCP_00137237	1682	1682	0
PgCP_00137238	1957	1957	0
PgCP_00137239	1967	1967	0
PgCP_00137240	1961	1961	0
PgCP_00137241	1556	1556	0
PgCP_00137242	4167	4167	0
PgCP_00137243	3913	3913	0
PgCP_00137244	3838	3838	0
PgCP_00137245	3970	3970	0
PgCP_00137246	5727	5727	0
PgCP_00137247	4180	4180	0
PgCP_00137248	3901	3901	0
PgCP_00137251	1161	1161	0
PgCP_00137249	1647	1647	0
PgCP_00137258	2306	2306	0
PgCP_00137259	2014	2014	0
PgCP_00137269	3206	3206	0
PgCP_00137260	1237	1237	0
PgCP_00137270	1034	1034	0
PgCP_00137271	667	667	0
PgCP_00137261	1095	1095	0
PgCP_00137262	1529	1529	0
PgCP_00137263	1084	1084	0
PgCP_00137264	1154	1154	0
PgCP_00137265	1108	1107	0
PgCP_00137266	1030	1030	0
PgCP_00137267	2296	2296	0
PgCP_00137268	2475	2475	0
PgCP_00137272	1275	1275	0
PgCP_00137273	1387	1387	0
PgCP_00137274	1805	1805	0
PgCP_00137275	1610	1610	0
PgCP_00137276	2264	2264	0
PgCP_00137277	2685	2685	0
PgCP_00137278	1808	1808	0
PgCP_00137279	2731	2731	0
PgCP_00137280	2716	2716	0
PgCP_00137281	2582	2582	0
PgCP_00137282	1915	1915	0
PgCP_00137283	2497	2497	0
PgCP_00137284	1453	1453	0
PgCP_00137285	1436	1436	0
PgCP_00137286	2451	2451	0
PgCP_00137287	2142	2142	0
PgCP_00137288	2152	2152	0
PgCP_00137289	2242	2242	0
PgCP_00137290	2366	2366	0
PgCP_00137291	2179	2179	0
PgCP_00137292	2236	2236	0
PgCP_00137293	1814	1814	0
PgCP_00137294	1793	1793	0
PgCP_00137296	2772	2772	0
PgCP_00137297	971	971	0
PgCP_00137298	2785	2785	0
PgCP_00137299	2808	2808	0
PgCP_00137300	3898	3898	0
PgCP_00137301	3700	3700	0
PgCP_00137302	4270	4270	0
PgCP_00137303	4276	4276	0
PgCP_00137304	4500	4500	0
PgCP_00137305	5319	5319	0
PgCP_00137306	5032	5032	0
PgCP_00137307	4705	4705	0
PgCP_00137308	5155	5155	0
PgCP_00137309	1144	1144	0
PgCP_00137312	3213	3213	0
PgCP_00137313	2889	2889	0
PgCP_00137314	2487	2487	0
PgCP_00137315	1848	1848	0
PgCP_00137316	1925	1925	0
PgCP_00137317	1601	1601	0
PgCP_00137320	631	631	0
PgCP_00137310	923	923	0
PgCP_00137311	1961	1961	0
PgCP_00137318	1589	1589	0
PgCP_00137319	550	550	0
PgCP_00137323	666	666	0
PgCP_00137324	559	558	0
PgCP_00137322	3965	3965	0
PgCP_00137343	908	908	0
PgCP_00137344	930	930	0
PgCP_00137345	679	679	0
PgCP_00137328	1691	1691	0
PgCP_00137329	1366	1366	0
PgCP_00137330	1081	1081	0
PgCP_00137331	2210	2210	0
PgCP_00137332	2035	2035	0
PgCP_00137333	2022	2022	0
PgCP_00137334	1703	1703	0
PgCP_00137337	394	394	0
PgCP_00137338	1531	1531	0
PgCP_00137339	1295	1295	0
PgCP_00137340	2532	2532	0
PgCP_00137341	2419	2419	0
PgCP_00137336	2276	2276	0
PgCP_00137342	1802	1802	0
PgCP_00137346	853	853	0
PgCP_00137354	1366	1365	0
PgCP_00137355	1088	1088	0
PgCP_00137357	2896	2896	0
PgCP_00137358	2903	2903	0
PgCP_00137359	3136	3136	0
PgCP_00137360	2997	2997	0
PgCP_00137361	2997	2997	0
PgCP_00137362	3129	3129	0
PgCP_00137363	3136	3136	0
PgCP_00137364	3136	3136	0
PgCP_00137365	2997	2997	0
PgCP_00137366	3136	3136	0
PgCP_00137367	2997	2997	0
PgCP_00137368	2997	2997	0
PgCP_00137369	2997	2997	0
PgCP_00137371	1251	1251	0
PgCP_00137347	2283	2283	0
PgCP_00137348	2755	2755	0
PgCP_00137349	2759	2759	0
PgCP_00137350	722	722	0
PgCP_00137351	1095	1095	0
PgCP_00137374	3675	3675	0
PgCP_00137375	3856	3856	0
PgCP_00137376	4216	4216	0
PgCP_00137377	4196	4196	0
PgCP_00137352	518	518	0
PgCP_00137378	4639	4639	0
PgCP_00137379	4685	4685	0
PgCP_00137380	4687	4687	0
PgCP_00137381	4701	4701	0
PgCP_00137382	772	772	0
PgCP_00137383	1016	1016	0
PgCP_00137384	1087	1087	0
PgCP_00137387	2022	2022	0
PgCP_00137388	2847	2847	0
PgCP_00137389	2006	2006	0
PgCP_00137390	2070	2070	0
PgCP_00137391	2178	2178	0
PgCP_00137392	637	637	0
PgCP_00137393	1261	1261	0
PgCP_00137396	1874	1874	0
PgCP_00137397	785	785	0
PgCP_00137398	4432	4432	0
PgCP_00137416	3339	3339	0
PgCP_00137417	3321	3321	0
PgCP_00137418	4610	4610	0
PgCP_00137399	4489	4489	0
PgCP_00137419	1864	1864	0
PgCP_00137420	1771	1771	0
PgCP_00137421	1743	1743	0
PgCP_00137452	830	830	0
PgCP_00137422	1703	1703	0
PgCP_00137423	1840	1840	0
PgCP_00137424	2085	2085	0
PgCP_00137425	3707	3707	0
PgCP_00137426	3751	3751	0
PgCP_00137427	3811	3811	0
PgCP_00137428	5416	5416	0
PgCP_00137429	4989	4989	0
PgCP_00137430	4557	4557	0
PgCP_00137431	4557	4557	0
PgCP_00137432	4560	4560	0
PgCP_00137433	5004	5004	0
PgCP_00137434	5447	5447	0
PgCP_00137404	1645	1645	0
PgCP_00137405	1190	1190	0
PgCP_00137406	3003	3003	0
PgCP_00137407	2136	2136	0
PgCP_00137408	2140	2140	0
PgCP_00137435	792	792	0
PgCP_00137453	1935	1935	0
PgCP_00137409	2038	2038	0
PgCP_00137410	2625	2625	0
PgCP_00137437	2629	2629	0
PgCP_00137438	928	928	0
PgCP_00137439	1996	1996	0
PgCP_00137440	1761	1761	0
PgCP_00137441	968	968	0
PgCP_00137442	862	862	0
PgCP_00137443	1235	1235	0
PgCP_00137454	1380	1380	0
PgCP_00137444	1937	1937	0
PgCP_00137445	1712	1712	0
PgCP_00137446	1973	1973	0
PgCP_00137413	3930	3930	0
PgCP_00137414	3910	3910	0
PgCP_00137447	2902	2902	0
PgCP_00137448	2995	2995	0
PgCP_00137449	3114	3114	0
PgCP_00137450	2242	2242	0
PgCP_00137455	823	823	0
PgCP_00137415	2805	2805	0
PgCP_00137456	828	828	0
PgCP_00137457	749	749	0
PgCP_00137469	4738	4738	0
PgCP_00137470	5635	5635	0
PgCP_00137471	5621	5621	0
PgCP_00137472	5624	5624	0
PgCP_00137473	5557	5557	0
PgCP_00137474	5537	5537	0
PgCP_00137458	5663	5663	0
PgCP_00137475	2070	2070	0
PgCP_00137489	1288	1288	0
PgCP_00137459	3340	3340	0
PgCP_00137460	3364	3364	0
PgCP_00137461	3374	3374	0
PgCP_00137462	3392	3392	0
PgCP_00137463	3306	3306	0
PgCP_00137464	3207	3207	0
PgCP_00137465	1444	1444	0
PgCP_00137466	1381	1381	0
PgCP_00137476	1114	1114	0
PgCP_00137477	1473	1473	0
PgCP_00137467	2672	2671	0
PgCP_00137478	5473	5473	0
PgCP_00137479	5566	5566	0
PgCP_00137480	1947	1947	0
PgCP_00137481	1967	1967	0
PgCP_00137482	671	671	0
PgCP_00137483	3100	3099	0
PgCP_00137484	2433	2432	0
PgCP_00137485	2616	2615	0
PgCP_00137486	2680	2679	0
PgCP_00137468	1111	1111	0
PgCP_00137487	3398	3398	0
PgCP_00137488	3338	3338	0
PgCP_00137495	6785	6785	0
PgCP_00137496	6785	6785	0
PgCP_00137497	6765	6765	0
PgCP_00137498	6742	6742	0
PgCP_00137499	6785	6785	0
PgCP_00137500	7044	7044	0
PgCP_00137501	7047	7047	0
PgCP_00137502	6800	6800	0
PgCP_00137503	7071	7071	0
PgCP_00137504	6881	6881	0
PgCP_00137505	6884	6884	0
PgCP_00137506	1559	1559	0
PgCP_00137507	907	907	0
PgCP_00137508	2580	2580	0
PgCP_00137509	1155	1155	0
PgCP_00137510	1253	1253	0
PgCP_00137511	958	958	0
PgCP_00137512	954	954	0
PgCP_00137490	1366	1366	0
PgCP_00137491	1258	1258	0
PgCP_00137492	1507	1507	0
PgCP_00137493	1717	1717	0
PgCP_00137494	1818	1818	0
PgCP_00137513	785	785	0
PgCP_00137514	3538	3537	0
PgCP_00137515	2899	2899	0
PgCP_00137516	822	822	0
PgCP_00137517	1562	1561	0
PgCP_00137519	2481	2481	0
PgCP_00137525	1654	1653	0
PgCP_00137526	1078	1077	0
PgCP_00137527	848	847	0
PgCP_00137523	2044	2044	0
PgCP_00137528	2068	2068	0
PgCP_00137531	1393	1393	0
PgCP_00137532	778	778	0
PgCP_00137533	1721	1721	0
PgCP_00137534	1110	1110	0
PgCP_00137535	1802	1802	0
PgCP_00137536	1966	1966	0
PgCP_00137537	1192	1192	0
PgCP_00137538	1818	1818	0
PgCP_00137539	1195	1195	0
PgCP_00137540	785	785	0
PgCP_00137541	1714	1714	0
PgCP_00137542	1090	1090	0
PgCP_00137543	1271	1271	0
PgCP_00137544	2069	2069	0
PgCP_00137547	2282	2282	0
PgCP_00137548	2457	2457	0
PgCP_00137549	1635	1635	0
PgCP_00137559	2859	2859	0
PgCP_00137550	2380	2380	0
PgCP_00137561	1365	1365	0
PgCP_00137552	1695	1695	0
PgCP_00137553	2259	2259	0
PgCP_00137554	1907	1907	0
PgCP_00137555	1496	1496	0
PgCP_00137557	1582	1582	0
PgCP_00137558	1295	1295	0
PgCP_00137545	1947	1947	0
PgCP_00137546	2063	2063	0
PgCP_00137563	2335	2335	0
PgCP_00137564	2334	2334	0
PgCP_00137565	3666	3666	0
PgCP_00137572	1295	1295	0
PgCP_00137573	1057	1057	0
PgCP_00137566	1053	1053	0
PgCP_00137574	813	813	0
PgCP_00137577	711	711	0
PgCP_00137578	769	769	0
PgCP_00137579	1045	1045	0
PgCP_00137575	879	879	0
PgCP_00137576	698	698	0
PgCP_00137568	2348	2348	0
PgCP_00137569	1445	1445	0
PgCP_00137570	1963	1963	0
PgCP_00137571	1418	1418	0
PgCP_00137580	388	388	0
PgCP_00137588	1299	1299	0
PgCP_00137589	1733	1733	0
PgCP_00137590	1876	1876	0
PgCP_00137582	1587	1587	0
PgCP_00137583	1567	1567	0
PgCP_00137591	2161	2161	0
PgCP_00137592	502	502	0
PgCP_00137593	5048	5048	0
PgCP_00137594	3290	3289	0
PgCP_00137595	4804	4804	0
PgCP_00137596	4953	4953	0
PgCP_00137597	1751	1751	0
PgCP_00137598	2542	2541	0
PgCP_00137619	2638	2638	0
PgCP_00137620	2599	2599	0
PgCP_00137621	2648	2648	0
PgCP_00137622	2273	2273	0
PgCP_00137623	2558	2558	0
PgCP_00137600	1761	1761	0
PgCP_00137601	2134	2134	0
PgCP_00137602	1396	1396	0
PgCP_00137603	1441	1441	0
PgCP_00137604	1793	1793	0
PgCP_00137605	1842	1842	0
PgCP_00137606	2094	2094	0
PgCP_00137607	2518	2518	0
PgCP_00137608	2077	2077	0
PgCP_00137609	1704	1704	0
PgCP_00137610	2142	2142	0
PgCP_00137611	2097	2097	0
PgCP_00137612	2048	2048	0
PgCP_00137613	1416	1416	0
PgCP_00137614	2470	2470	0
PgCP_00137615	1920	1920	0
PgCP_00137616	1868	1868	0
PgCP_00137625	949	949	0
PgCP_00137617	2153	2153	0
PgCP_00137618	2300	2300	0
PgCP_00137626	3350	3350	0
PgCP_00137627	2328	2328	0
PgCP_00137628	2332	2332	0
PgCP_00137629	2469	2469	0
PgCP_00137630	2409	2409	0
PgCP_00137631	2013	2013	0
PgCP_00137632	3984	3984	0
PgCP_00137641	1993	1993	0
PgCP_00137642	2363	2363	0
PgCP_00137643	3764	3764	0
PgCP_00137644	3106	3106	0
PgCP_00137645	2936	2936	0
PgCP_00137646	3459	3459	0
PgCP_00137647	2162	2162	0
PgCP_00137648	4090	4090	0
PgCP_00137649	2025	2025	0
PgCP_00137633	3852	3852	0
PgCP_00137634	4614	4614	0
PgCP_00137635	4903	4903	0
PgCP_00137636	4194	4194	0
PgCP_00137637	2042	2042	0
PgCP_00137638	3686	3686	0
PgCP_00137639	3835	3835	0
PgCP_00137640	5254	5254	0
PgCP_00137651	2535	2535	0
PgCP_00137652	2955	2955	0
PgCP_00137653	2624	2624	0
PgCP_00137656	2091	2091	0
PgCP_00137657	2342	2342	0
PgCP_00137659	3265	3265	0
PgCP_00137660	2122	2122	0
PgCP_00137661	2124	2124	0
PgCP_00137662	1826	1826	0
PgCP_00137663	1878	1878	0
PgCP_00137664	2015	2014	0
PgCP_00137665	2135	2134	0
PgCP_00137666	2131	2130	0
PgCP_00137667	2366	2365	0
PgCP_00137668	2362	2361	0
PgCP_00137669	3799	3799	0
PgCP_00137670	3916	3916	0
PgCP_00137671	3916	3916	0
PgCP_00137672	3791	3791	0
PgCP_00137673	3198	3198	0
PgCP_00137674	1245	1245	0
PgCP_00137675	378	378	0
PgCP_00137676	590	590	0
PgCP_00137678	1450	1450	0
PgCP_00137682	1370	1370	0
PgCP_00137684	678	678	0
PgCP_00137686	876	876	0
PgCP_00137694	2610	2610	0
PgCP_00137695	1317	1317	0
PgCP_00137696	1350	1350	0
PgCP_00137701	849	849	0
PgCP_00137702	770	770	0
PgCP_00137706	1178	1178	0
PgCP_00137697	1580	1580	0
PgCP_00137711	1674	1674	0
PgCP_00137713	2905	2905	0
PgCP_00137714	2456	2456	0
PgCP_00137715	2562	2562	0
